table_source,model_name,modality,feature_strategy,fusion_method,dataset,calibration_method,split,threshold,sensitivity,specificity,precision,npv,f1,balanced_accuracy,tp,fp,tn,fn,n_samples,n_positive,n_negative,operating_constraint,target_specificity,target_sensitivity
external_model_grid_panns_predictions,lightgbm,cough,all,,coughvid,platt,external,0.1977150946242145,0.8,0.15336813323390505,0.03238636363636364,0.9558481797056545,0.062252559726962454,0.47668406661695256,228.0,6812.0,1234.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_panns_predictions,lightgbm,cough,all,,coughvid,platt,external,0.1936007146702666,0.9017543859649123,0.09383544618443947,0.034048754636989934,0.9642401021711366,0.06561981360908975,0.4977949160746759,257.0,7291.0,755.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_panns_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external,0.3750128485936901,0.17894736842105263,0.800397713149391,0.030778515389257695,0.9649385675756668,0.05252317198764161,0.4896725407852218,51.0,1606.0,6440.0,234.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_panns_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external,0.4604751473861694,0.08771929824561403,0.901565995525727,0.030599755201958383,0.9653979238754326,0.04537205081669691,0.4946426468856705,25.0,792.0,7254.0,260.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_panns_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external,0.5259731191423221,0.04912280701754386,0.9530201342281879,0.03571428571428571,0.9658647184783978,0.0413589364844904,0.5010714706228658,14.0,378.0,7668.0,271.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_panns_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external,0.2171273218223414,0.8,0.18120805369127516,0.03345070422535211,0.9623762376237623,0.06421630756231517,0.4906040268456376,228.0,6588.0,1458.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_panns_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external,0.2105498430506255,0.9017543859649123,0.08886403181705195,0.033869267264101215,0.9623149394347241,0.06528642194843136,0.4953092088909821,257.0,7331.0,715.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_panns_predictions,logistic_regression,cough,all,,coughvid,platt,external,0.3986772585495911,0.17894736842105263,0.8002734277902063,0.030759951749095297,0.9649333133523152,0.05249613998970664,0.48961039810562945,51.0,1607.0,6439.0,234.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_panns_predictions,logistic_regression,cough,all,,coughvid,platt,external,0.4725948249522501,0.10877192982456141,0.9040517027094208,0.038605230386052306,0.9662592986184909,0.056985294117647065,0.506411816266991,31.0,772.0,7274.0,254.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_panns_predictions,logistic_regression,cough,all,,coughvid,platt,external,0.4892495450354764,0.03859649122807018,0.9541387024608501,0.02894736842105263,0.9655389259212678,0.03308270676691729,0.49636759684446013,11.0,369.0,7677.0,274.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_panns_predictions,logistic_regression,cough,all,,coughvid,platt,external,0.2233147208624772,0.8,0.23527218493661448,0.035731076633756464,0.9707692307692307,0.06840684068406841,0.5176360924683072,228.0,6153.0,1893.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_panns_predictions,logistic_regression,cough,all,,coughvid,platt,external,0.2217110294446114,0.9017543859649123,0.13907531692766592,0.035773942093541206,0.9755884917175239,0.06881778015798636,0.5204148514462891,257.0,6927.0,1119.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_panns_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external,0.4129860278316068,0.17894736842105263,0.8032562764106388,0.031211750305997554,0.9650589816335673,0.05315268368942158,0.4911018224158457,51.0,1583.0,6463.0,234.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_panns_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external,0.4714268595318767,0.09824561403508772,0.9056674123788218,0.035578144853875476,0.9659331919406151,0.05223880597014925,0.5019565132069548,28.0,759.0,7287.0,257.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_panns_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external,0.4835223783023493,0.05263157894736842,0.9505344270444942,0.03631961259079903,0.9659004799191715,0.04297994269340974,0.5015830029959313,15.0,398.0,7648.0,270.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_panns_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external,0.2289047408989639,0.8,0.23030077056922693,0.03550848777448996,0.9701570680628272,0.06799880703847301,0.5151503852846135,228.0,6193.0,1853.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_panns_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external,0.227161087126941,0.9017543859649123,0.15038528461347253,0.036232905681657976,0.9773828756058158,0.06966657630794255,0.5260698352891924,257.0,6836.0,1210.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_panns_predictions,random_forest,cough,all,,coughvid,platt,external,0.3597471622244618,0.17894736842105263,0.8007705692269451,0.03083434099153567,0.9649543208027558,0.05260443527591542,0.4898589688239989,51.0,1603.0,6443.0,234.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_panns_predictions,random_forest,cough,all,,coughvid,platt,external,0.4203004187811475,0.06315789473684211,0.9199602286850609,0.027190332326283987,0.9651845090624592,0.03801478352692714,0.4915590617109515,18.0,644.0,7402.0,267.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_panns_predictions,random_forest,cough,all,,coughvid,platt,external,0.4525478885742843,0.02456140350877193,0.9516529952771563,0.017676767676767676,0.9649653434152489,0.020558002936857566,0.4881071993929641,7.0,389.0,7657.0,278.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_panns_predictions,random_forest,cough,all,,coughvid,platt,external,0.2497747369911429,0.8,0.17648521004225703,0.0332652465713452,0.9614082599864591,0.06387449222580192,0.48824260502112854,228.0,6626.0,1420.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_panns_predictions,random_forest,cough,all,,coughvid,platt,external,0.234115443935203,0.9017543859649123,0.09333830474770072,0.03403072033898305,0.9640564826700898,0.06558632129641445,0.4975463453563065,257.0,7295.0,751.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_panns_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external,0.3606910685017021,0.1649122807017544,0.8007705692269451,0.028484848484848484,0.9643765903307888,0.04857881136950905,0.4828414249643498,47.0,1603.0,6443.0,238.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_panns_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external,0.4054903832376086,0.07017543859649122,0.9065374098931146,0.025906735751295335,0.9649424527053843,0.03784295175023652,0.4883564242448029,20.0,752.0,7294.0,265.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_panns_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external,0.444350467067677,0.031578947368421054,0.9527715635098185,0.02313624678663239,0.9652480483505415,0.026706231454005934,0.4921752554391198,9.0,380.0,7666.0,276.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_panns_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external,0.2626441860654148,0.8,0.18232662192393737,0.03349493168796827,0.9625984251968503,0.06429780033840948,0.4911633109619687,228.0,6579.0,1467.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_panns_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external,0.2447911571208601,0.9052631578947369,0.08327119065374099,0.03379617500654965,0.9612625538020086,0.06515974239171612,0.49426717427423894,258.0,7376.0,670.0,27.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_panns_predictions,xgboost,cough,all,,coughvid,platt,external,0.3825391421015865,0.2,0.8021377081779766,0.03456640388114009,0.9658784794971566,0.05894519131334023,0.5010688540889883,57.0,1592.0,6454.0,228.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_panns_predictions,xgboost,cough,all,,coughvid,platt,external,0.4534822396339746,0.08070175438596491,0.9050459855828983,0.029224904701397714,0.9652704135737009,0.042910447761194036,0.4928738699844316,23.0,764.0,7282.0,262.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_panns_predictions,xgboost,cough,all,,coughvid,platt,external,0.4997295068317059,0.05964912280701754,0.9566244096445439,0.04644808743169399,0.9663527934714375,0.0522273425499232,0.5081367662257807,17.0,349.0,7697.0,268.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_panns_predictions,xgboost,cough,all,,coughvid,platt,external,0.1896435439660607,0.8,0.14218245090728313,0.03197755960729313,0.9525395503746877,0.0614969656102495,0.47109122545364157,228.0,6902.0,1144.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_panns_predictions,xgboost,cough,all,,coughvid,platt,external,0.168093746417541,0.9017543859649123,0.0695998011434253,0.03319126953377244,0.9523809523809523,0.06402590931738913,0.4856770935541688,257.0,7486.0,560.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_panns_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external,0.3898295565175998,0.18947368421052632,0.805990554312702,0.03343653250773994,0.9656045265038713,0.05684210526315789,0.49773211926161415,54.0,1561.0,6485.0,231.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_panns_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external,0.4478352443822675,0.07017543859649122,0.9070345513298533,0.026041666666666668,0.9649609943144255,0.03798670465337132,0.4886049949631723,20.0,748.0,7298.0,265.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_panns_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external,0.4786275011250405,0.0456140350877193,0.9527715635098185,0.03307888040712468,0.9657344419249181,0.03834808259587021,0.4991927992987689,13.0,380.0,7666.0,272.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_panns_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external,0.2103936137112833,0.8,0.16057668406661696,0.03265539959896878,0.9577464788732394,0.062749415164442,0.4802883420333085,228.0,6754.0,1292.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_panns_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external,0.1905130989794614,0.9017543859649123,0.08128262490678598,0.03359916328931886,0.9589442815249267,0.06478447189311821,0.49151850543584913,257.0,7392.0,654.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,catboost,cough,all,,coughvid,platt,external,0.3765309598547574,0.21403508771929824,0.8035048471290082,0.03714981729598051,0.966512184182987,0.0633108458744162,0.5087699674241533,61.0,1581.0,6465.0,224.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,catboost,cough,all,,coughvid,platt,external,0.4706733635256777,0.12631578947368421,0.9010688540889883,0.04326923076923077,0.9667955727430324,0.06445837063563115,0.5136923217813363,36.0,796.0,7250.0,249.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,catboost,cough,all,,coughvid,platt,external,0.5491509435165915,0.06666666666666667,0.9505344270444942,0.045563549160671464,0.9663886782916351,0.05413105413105413,0.5086005468555804,19.0,398.0,7648.0,266.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,catboost,cough,all,,coughvid,platt,external,0.1523970654533241,0.8,0.22321650509569974,0.03519604816301328,0.9692390717754992,0.0674256986544433,0.5116082525478499,228.0,6250.0,1796.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,catboost,cough,all,,coughvid,platt,external,0.1247637395210161,0.9052631578947369,0.10328113348247576,0.034524287434765155,0.9685314685314685,0.06651198762567671,0.5042721456886063,258.0,7215.0,831.0,27.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external,0.41144798586683,0.24210526315789474,0.8002734277902063,0.04116945107398568,0.9675432006010518,0.07037225905150432,0.5211893454740505,69.0,1607.0,6439.0,216.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external,0.4909520385782591,0.11929824561403508,0.9021874223216505,0.04141291108404385,0.966577896138482,0.06148282097649187,0.5107428339678428,34.0,787.0,7259.0,251.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external,0.5540842311955526,0.07719298245614035,0.9522744220730798,0.054187192118226604,0.966813880126183,0.06367583212735166,0.51473370226461,22.0,384.0,7662.0,263.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external,0.1760080988738401,0.8,0.1945065871240368,0.03398420032791772,0.9648581997533908,0.06519874177866743,0.4972532935620184,228.0,6481.0,1565.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external,0.1518847899937482,0.9017543859649123,0.11160825254784987,0.034706279540850773,0.9697624190064795,0.06684005201560467,0.506681319256381,257.0,7148.0,898.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,catboost,cough,top_stable_120,,coughvid,platt,external,0.396943636276015,0.17192982456140352,0.8027591349739001,0.029951100244498777,0.9647498132935026,0.05101509630400833,0.4873444797676518,49.0,1587.0,6459.0,236.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,catboost,cough,top_stable_120,,coughvid,platt,external,0.4530601622501602,0.10175438596491228,0.9020631369624659,0.03549571603427173,0.9659302635081182,0.052631578947368425,0.5019087614636891,29.0,788.0,7258.0,256.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,catboost,cough,top_stable_120,,coughvid,platt,external,0.5011304705031324,0.05263157894736842,0.9531444195873726,0.03826530612244898,0.965990678926817,0.044313146233382575,0.5028879992673705,15.0,377.0,7669.0,270.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,catboost,cough,top_stable_120,,coughvid,platt,external,0.2166165252209897,0.8035087719298246,0.22321650509569974,0.035344960642074395,0.9697624190064795,0.06771141336487287,0.5133626385127622,229.0,6250.0,1796.0,56.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,catboost,cough,top_stable_120,,coughvid,platt,external,0.1781100081887036,0.9017543859649123,0.09830971911508825,0.034211927582534614,0.9658119658119658,0.0659227908169809,0.5000320525400003,257.0,7255.0,791.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,catboost,cough,top_stable_50,,coughvid,platt,external,0.3857947643198367,0.21052631578947367,0.8044991300024857,0.03674219228413962,0.9664078829501344,0.06256517205422316,0.5075127228959797,60.0,1573.0,6473.0,225.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,catboost,cough,top_stable_50,,coughvid,platt,external,0.4245524511027131,0.11228070175438597,0.9009445687298037,0.038600723763570564,0.966275659824047,0.05745062836624775,0.5066126352420948,32.0,797.0,7249.0,253.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,catboost,cough,top_stable_50,,coughvid,platt,external,0.4712898334175023,0.06666666666666667,0.9647029579915486,0.0627062706270627,0.9668659691081216,0.06462585034013604,0.5156848123291077,19.0,284.0,7762.0,266.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,catboost,cough,top_stable_50,,coughvid,platt,external,0.2385610678049599,0.8,0.1464081531195625,0.032130777903043965,0.9538461538461539,0.06178024657905432,0.47320407655978125,228.0,6868.0,1178.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,catboost,cough,top_stable_50,,coughvid,platt,external,0.2085337750398838,0.9017543859649123,0.06002982848620433,0.03286445012787724,0.9452054794520548,0.0634176434299815,0.4808921072255583,257.0,7563.0,483.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,catboost,cough,top_stable_80,,coughvid,platt,external,0.3919122319293893,0.16140350877192983,0.8010191399453145,0.02792956891317547,0.9642429682824656,0.047619047619047616,0.48121132435862213,46.0,1601.0,6445.0,239.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,catboost,cough,top_stable_80,,coughvid,platt,external,0.4519468941834382,0.09473684210526316,0.9006959980114343,0.03268765133171913,0.9656229180546303,0.04860486048604861,0.4977164200583487,27.0,799.0,7247.0,258.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,catboost,cough,top_stable_80,,coughvid,platt,external,0.5049023134462733,0.05263157894736842,0.9567486950037286,0.04132231404958678,0.9661144578313253,0.0462962962962963,0.5046901369755485,15.0,348.0,7698.0,270.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,catboost,cough,top_stable_80,,coughvid,platt,external,0.2144694001714588,0.8,0.22234650758140692,0.03515805705474171,0.9691224268689057,0.0673559822747415,0.5111732537907034,228.0,6257.0,1789.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,catboost,cough,top_stable_80,,coughvid,platt,external,0.1732252330026291,0.9017543859649123,0.09843400447427293,0.03421648249234456,0.9658536585365853,0.06593124679322729,0.5000941952195926,257.0,7254.0,792.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,lightgbm,cough,all,,coughvid,platt,external,0.3289247147731742,0.20701754385964913,0.8013919960228685,0.0356065178032589,0.9661372490260713,0.0607621009268795,0.5042047699412588,59.0,1598.0,6448.0,226.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,lightgbm,cough,all,,coughvid,platt,external,0.4734087406977731,0.1368421052631579,0.9005717126522496,0.04648390941597139,0.9671649759743727,0.0693950177935943,0.5187069089577038,39.0,800.0,7246.0,246.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,lightgbm,cough,all,,coughvid,platt,external,0.597875533163037,0.08070175438596491,0.9523987074322645,0.05665024630541872,0.9669400630914826,0.06657018813314036,0.5165502309091147,23.0,383.0,7663.0,262.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,lightgbm,cough,all,,coughvid,platt,external,0.151352200859688,0.8,0.2193636589609744,0.03502842218466738,0.968715697036224,0.06711804533411835,0.5096818294804872,228.0,6281.0,1765.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,lightgbm,cough,all,,coughvid,platt,external,0.1456166443649532,0.9017543859649123,0.12068108376833209,0.03505182760501909,0.9719719719719719,0.06748063542076933,0.5112177348666223,257.0,7075.0,971.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external,0.3937374344051386,0.21403508771929824,0.8015162813820532,0.0367913148371532,0.9664318897047804,0.06278950077200207,0.5077756845506758,61.0,1597.0,6449.0,224.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external,0.5236531111226881,0.12982456140350876,0.9045488441461595,0.04596273291925466,0.9670475684294446,0.06788990825688074,0.5171867027748341,37.0,768.0,7278.0,248.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external,0.6026037335947424,0.06315789473684211,0.9512801391996023,0.04390243902439024,0.9662921348314607,0.051798561151079135,0.5072190169682222,18.0,392.0,7654.0,267.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external,0.1766766133562488,0.8,0.17884663186676608,0.03335771762984638,0.9618983957219251,0.06404494382022471,0.48942331593338306,228.0,6607.0,1439.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,lightgbm,cough,drop_high_shift,,coughvid,platt,external,0.1691836881920471,0.9017543859649123,0.09830971911508825,0.034211927582534614,0.9658119658119658,0.0659227908169809,0.5000320525400003,257.0,7255.0,791.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,lightgbm,cough,top_stable_120,,coughvid,platt,external,0.385761003310858,0.18596491228070175,0.8022619935371613,0.03223844282238443,0.9653058172573651,0.054950751684810784,0.49411345290893155,53.0,1591.0,6455.0,232.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,lightgbm,cough,top_stable_120,,coughvid,platt,external,0.4749794248761498,0.0912280701754386,0.9081531195625155,0.03398692810457516,0.9657679090668781,0.049523809523809526,0.49969059486897704,26.0,739.0,7307.0,259.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,lightgbm,cough,top_stable_120,,coughvid,platt,external,0.5298397851810082,0.056140350877192984,0.9500372856077554,0.03827751196172249,0.966005307721471,0.04551920341394026,0.5030888182424742,16.0,402.0,7644.0,269.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,lightgbm,cough,top_stable_120,,coughvid,platt,external,0.2105368012407231,0.8,0.21041511309967686,0.03464519070050144,0.9674285714285714,0.0664142149723274,0.5052075565498384,228.0,6353.0,1693.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,lightgbm,cough,top_stable_120,,coughvid,platt,external,0.1976727643647378,0.9017543859649123,0.11048968431518767,0.03466414890747235,0.9694656488549618,0.06676191713209507,0.5061220351400499,257.0,7157.0,889.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,lightgbm,cough,top_stable_50,,coughvid,platt,external,0.3880753780296647,0.21754385964912282,0.8066119811086254,0.038318912237330034,0.9667808729331149,0.0651602732527588,0.5120779203788741,62.0,1556.0,6490.0,223.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,lightgbm,cough,top_stable_50,,coughvid,platt,external,0.4459197354597332,0.12280701754385964,0.9062888391747452,0.044359949302915085,0.9668522938212676,0.06517690875232775,0.5145479283593024,35.0,754.0,7292.0,250.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,lightgbm,cough,top_stable_50,,coughvid,platt,external,0.4890135682292701,0.05964912280701754,0.9523987074322645,0.0425,0.9662085487328206,0.049635036496350364,0.5060239151196411,17.0,383.0,7663.0,268.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,lightgbm,cough,top_stable_50,,coughvid,platt,external,0.2305026348481011,0.8035087719298246,0.1496395724583644,0.032385801159666244,0.9555555555555556,0.0622620989668298,0.4765741721940945,229.0,6842.0,1204.0,56.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,lightgbm,cough,top_stable_50,,coughvid,platt,external,0.2147753286544969,0.9017543859649123,0.05841411881680338,0.032809906804544875,0.9437751004016064,0.06331608770633161,0.48008425239085784,257.0,7576.0,470.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,lightgbm,cough,top_stable_80,,coughvid,platt,external,0.3840874681510502,0.18596491228070175,0.8017648521004226,0.03216019417475728,0.9652850516235224,0.05483704086911537,0.4938648821905622,53.0,1595.0,6451.0,232.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,lightgbm,cough,top_stable_80,,coughvid,platt,external,0.4603701058976838,0.10175438596491228,0.9004474272930649,0.03493975903614458,0.9658712171710438,0.05201793721973094,0.5011009066289887,29.0,801.0,7245.0,256.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,lightgbm,cough,top_stable_80,,coughvid,platt,external,0.5241241416699839,0.05263157894736842,0.9530201342281879,0.03816793893129771,0.9659863945578231,0.04424778761061946,0.5028258565877781,15.0,378.0,7668.0,270.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,lightgbm,cough,top_stable_80,,coughvid,platt,external,0.2022780718080663,0.8,0.17797663435247327,0.03332358959368606,0.9617192746809939,0.06398204012908656,0.48898831717623664,228.0,6614.0,1432.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,lightgbm,cough,top_stable_80,,coughvid,platt,external,0.1891066240121147,0.9017543859649123,0.08078548347004723,0.03358160198614922,0.9587020648967551,0.06475182665658856,0.49126993471747976,257.0,7396.0,650.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,logistic_regression,cough,all,,coughvid,platt,external,0.3121939317299316,0.24561403508771928,0.8030077056922694,0.04229607250755287,0.9677950868783702,0.07216494845360825,0.5243108703899944,70.0,1585.0,6461.0,215.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,logistic_regression,cough,all,,coughvid,platt,external,0.4119207460728942,0.12280701754385964,0.9161073825503355,0.04929577464788732,0.9671959060490749,0.07035175879396985,0.5194572000470976,35.0,675.0,7371.0,250.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,logistic_regression,cough,all,,coughvid,platt,external,0.4759134334767202,0.06666666666666667,0.9541387024608501,0.04896907216494845,0.9665113936799697,0.05646359583952452,0.5104026845637584,19.0,369.0,7677.0,266.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_predictions,logistic_regression,cough,all,,coughvid,platt,external,0.1483494202669965,0.8,0.17822520507084266,0.03333333333333333,0.9617706237424547,0.064,0.4891126025354213,228.0,6612.0,1434.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_predictions,logistic_regression,cough,all,,coughvid,platt,external,0.1361125411061923,0.9017543859649123,0.08215262242107879,0.03362993980633342,0.9593613933236574,0.06484168033303898,0.49195350419299555,257.0,7385.0,661.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external,0.4096117888349708,0.21052631578947367,0.8036291324881929,0.036585365853658534,0.966372739500822,0.06233766233766234,0.5070777241388333,60.0,1580.0,6466.0,225.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external,0.4664354212880134,0.11929824561403508,0.9029331344767586,0.04171779141104295,0.9666045769026078,0.06181818181818183,0.5111156900453968,34.0,781.0,7265.0,251.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external,0.5135157495040463,0.056140350877192984,0.9521501367138951,0.0399002493765586,0.966078184110971,0.046647230320699715,0.504145243795544,16.0,385.0,7661.0,269.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
