feature,importance,ranker,selection_split,selection_scope,n_selection_scopes,n_train_rows,n_train_positive,n_train_negative,rank
compare2016__opensmile_compare2016_mfcc_sma_3_quartile3,0.006614611934380625,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1673
compare2016__opensmile_compare2016_mfcc_sma_de_6_peakMeanMeanDist,0.0066116354153055714,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1674
is10__opensmile_is10_pcm_loudness_sma_stddev,0.0066111892843683,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1675
compare2016__opensmile_compare2016_pcm_fftMag_spectralFlux_sma_de_percentile1_0,0.006608532625980189,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1676
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_12_peakDistStddev,0.006607969966037392,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1677
compare2016__opensmile_compare2016_mfcc_sma_11_lpc2,0.006605414880483177,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1678
is10__opensmile_is10_F0final_sma_de_stddev,0.0066038700695625575,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1679
compare2016__opensmile_compare2016_pcm_fftMag_spectralHarmonicity_sma_de_minPos,0.006602461501395624,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1680
strong__chroma_03_q25,0.006598862964314011,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1681
compare2016__opensmile_compare2016_pcm_fftMag_spectralFlux_sma_maxSegLen,0.006596516831408518,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1682
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_10_peakDistStddev,0.006594807510207895,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1683
is10__opensmile_is10_mfcc_sma_10_quartile2,0.006593121607371247,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1684
is10__opensmile_is10_mfcc_sma_de_12_upleveltime75,0.006590594361069943,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1685
strong__mel_band_28_skew,0.006589558913673719,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1686
compare2016__opensmile_compare2016_pcm_fftMag_spectralSkewness_sma_linregc1,0.00658861068238424,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1687
compare2016__opensmile_compare2016_pcm_fftMag_psySharpness_sma_de_segLenStddev,0.006580301731948682,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1688
compare2016__opensmile_compare2016_pcm_fftMag_spectralEntropy_sma_leftctime,0.006579782942338813,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1689
strong__mfcc_37_iqr,0.006577818393101873,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1690
strong__chroma_06_std,0.00657736583045366,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1691
compare2016__opensmile_compare2016_mfcc_sma_12_qregc2,0.006576212801959104,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1692
compare2016__opensmile_compare2016_mfcc_sma_8_minRangeRel,0.006572643419026316,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1693
is10__opensmile_is10_voicingFinalUnclipped_sma_stddev,0.006567900959666788,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1694
strong__delta_mfcc_28_q75,0.006560949924832725,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1695
strong__delta2_mfcc_03_max,0.006560456618632494,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1696
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff75_0_sma_de_peakDistStddev,0.006560382433445945,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1697
is10__opensmile_is10_mfcc_sma_4_quartile2,0.006559882583245758,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1698
strong__delta_mfcc_39_median,0.006555649200192631,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1699
compare2016__opensmile_compare2016_audspec_lengthL1norm_sma_centroid,0.006551887294311095,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1700
compare2016__opensmile_compare2016_pcm_fftMag_spectralFlux_sma_de_peakRangeRel,0.006550275728507988,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1701
strong__mel_band_32_std,0.006549814977951547,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1702
strong__delta2_mfcc_34_mean,0.006549756765667852,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1703
is10__opensmile_is10_logMelFreqBand_sma_de_3_quartile2,0.006544464719732707,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1704
strong__tonnetz_01_median,0.006544398516240171,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1705
compare2016__opensmile_compare2016_mfcc_sma_7_quartile2,0.006543037149923727,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1706
compare2016__opensmile_compare2016_F0final_sma_skewness,0.006541761460354438,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1707
compare2016__opensmile_compare2016_mfcc_sma_de_2_range,0.006538270078215245,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1708
compare2016__opensmile_compare2016_mfcc_sma_5_linregerrQ,0.006534890794911756,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1709
is10__opensmile_is10_lspFreq_sma_5_maxPos,0.006533988934128203,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1710
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_16_peakRangeRel,0.00653194522665194,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1711
compare2016__opensmile_compare2016_pcm_fftMag_spectralHarmonicity_sma_quartile3,0.006527938723905422,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1712
is10__opensmile_is10_voicingFinalUnclipped_sma_linregerrQ,0.006525936980230313,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1713
strong__tonnetz_05_q25,0.0065237459269869395,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1714
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_3_linregc1,0.00650381224504096,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1715
compare2016__opensmile_compare2016_pcm_zcr_sma_de_lpgain,0.006494938287197226,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1716
strong__mel_band_41_kurtosis,0.006492633845691133,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1717
compare2016__opensmile_compare2016_pcm_fftMag_spectralSkewness_sma_de_upleveltime75,0.006490388517538537,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1718
strong__spectral_bandwidth_kurtosis,0.006486145711945425,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1719
strong__mfcc_24_iqr,0.006483003367928466,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1720
is10__opensmile_is10_mfcc_sma_5_pctlrange0_1,0.006482472049065033,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1721
compare2016__opensmile_compare2016_pcm_fftMag_spectralVariance_sma_lpc0,0.0064823252491264804,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1722
is10__opensmile_is10_shimmerLocal_sma_kurtosis,0.006479550799680704,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1723
compare2016__opensmile_compare2016_pcm_fftMag_spectralEntropy_sma_stddev,0.006476763904646442,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1724
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_0_linregerrQ,0.006476256746232287,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1725
strong__mfcc_11_std,0.00646897339313953,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1726
is10__opensmile_is10_shimmerLocal_sma_de_iqr1_3,0.006468060126064069,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1727
is10__opensmile_is10_mfcc_sma_de_3_percentile1_0,0.006467995035769889,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1728
compare2016__opensmile_compare2016_pcm_fftMag_spectralKurtosis_sma_peakDistStddev,0.0064626933479527,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1729
compare2016__opensmile_compare2016_mfcc_sma_7_stddevFallingSlope,0.006461335658223761,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1730
compare2016__opensmile_compare2016_voicingFinalUnclipped_sma_maxPos,0.006459819538973746,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1731
compare2016__opensmile_compare2016_shimmerLocal_sma_de_lpc0,0.006457953758752496,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1732
is10__opensmile_is10_mfcc_sma_2_minPos,0.006454379113137902,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1733
is10__opensmile_is10_lspFreq_sma_de_5_percentile1_0,0.006453337005232267,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1734
compare2016__opensmile_compare2016_pcm_fftMag_spectralKurtosis_sma_de_maxPos,0.006452100736449672,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1735
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_25_risetime,0.006451590588839234,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1736
is10__opensmile_is10_mfcc_sma_1_linregerrA,0.0064508571165517205,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1737
strong__delta2_mfcc_39_kurtosis,0.006449180777317623,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1738
compare2016__opensmile_compare2016_mfcc_sma_4_qregc2,0.006447533159517012,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1739
compare2016__opensmile_compare2016_mfcc_sma_2_qregc1,0.006439304378731413,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1740
compare2016__opensmile_compare2016_mfcc_sma_de_2_meanFallingSlope,0.006438477420654249,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1741
compare2016__opensmile_compare2016_audspec_lengthL1norm_sma_de_peakMeanMeanDist,0.0064364152342738686,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1742
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_18_lpc4,0.0064337074099421005,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1743
strong__delta_mfcc_22_std,0.006433088215757798,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1744
compare2016__opensmile_compare2016_pcm_fftMag_fband1000_4000_sma_linregc2,0.006431742508107228,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1745
compare2016__opensmile_compare2016_mfcc_sma_de_9_lpc1,0.006430553949279456,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1746
strong__delta2_mfcc_14_median,0.006428659466809476,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1747
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_3_peakRangeRel,0.006427784118060034,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1748
compare2016__opensmile_compare2016_mfcc_sma_2_peakMeanRel,0.006423999914781128,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1749
compare2016__opensmile_compare2016_pcm_fftMag_spectralKurtosis_sma_de_lpc0,0.006420677991266675,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1750
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff90_0_sma_de_peakDistStddev,0.006418568811409345,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1751
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff25_0_sma_meanPeakDist,0.006416229607081894,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1752
strong__delta2_mfcc_19_median,0.006411471333869062,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1753
is10__opensmile_is10_logMelFreqBand_sma_3_minPos,0.006409400952332549,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1754
compare2016__opensmile_compare2016_audspec_lengthL1norm_sma_peakRangeRel,0.006407902448449413,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1755
compare2016__opensmile_compare2016_pcm_fftMag_spectralEntropy_sma_de_meanFallingSlope,0.0064067138998009825,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1756
compare2016__opensmile_compare2016_mfcc_sma_7_lpc2,0.006405746515742367,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1757
is10__opensmile_is10_mfcc_sma_13_percentile99_0,0.006405688489287856,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1758
compare2016__opensmile_compare2016_pcm_fftMag_spectralHarmonicity_sma_linregc1,0.006402357846909155,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1759
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff75_0_sma_de_stddevRisingSlope,0.006400363329019831,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1760
compare2016__opensmile_compare2016_pcm_fftMag_fband1000_4000_sma_meanSegLen,0.006399838279002013,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1761
compare2016__opensmile_compare2016_pcm_fftMag_spectralEntropy_sma_lpc2,0.006398431937394914,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1762
compare2016__opensmile_compare2016_pcm_fftMag_fband1000_4000_sma_de_lpgain,0.00639220227598624,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1763
is10__opensmile_is10_jitterLocal_sma_percentile99_0,0.006392073468148186,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1764
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_20_peakRangeRel,0.0063859889279675895,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1765
compare2016__opensmile_compare2016_pcm_zcr_sma_meanRisingSlope,0.006382832094529553,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1766
strong__mel_band_61_iqr,0.0063826899811980425,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1767
compare2016__opensmile_compare2016_mfcc_sma_3_quartile1,0.00637929807812275,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1768
compare2016__opensmile_compare2016_pcm_fftMag_fband250_650_sma_linregerrQ,0.006379230245819995,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1769
compare2016__opensmile_compare2016_pcm_fftMag_spectralHarmonicity_sma_meanSegLen,0.006378869806756942,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1770
compare2016__opensmile_compare2016_pcm_fftMag_spectralFlux_sma_peakMeanMeanDist,0.006375639134855053,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1771
strong__delta2_mfcc_40_max,0.006375589518411264,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1772
compare2016__opensmile_compare2016_pcm_fftMag_spectralFlux_sma_lpc3,0.0063750556269213205,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1773
strong__mel_band_53_std,0.006374020768408641,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1774
compare2016__opensmile_compare2016_mfcc_sma_de_14_percentile1_0,0.0063709501638645576,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1775
is10__opensmile_is10_mfcc_sma_0_maxPos,0.00637086606200999,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1776
is10__opensmile_is10_F0finEnv_sma_stddev,0.006369842591217037,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1777
compare2016__opensmile_compare2016_pcm_fftMag_spectralHarmonicity_sma_de_peakMeanAbs,0.00636955010267816,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1778
is10__opensmile_is10_mfcc_sma_13_pctlrange0_1,0.006362867478423435,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1779
compare2016__opensmile_compare2016_pcm_fftMag_spectralKurtosis_sma_skewness,0.0063619617477616965,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1780
is10__opensmile_is10_mfcc_sma_10_percentile99_0,0.006361656225315521,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1781
compare2016__opensmile_compare2016_pcm_fftMag_spectralSlope_sma_de_peakRangeRel,0.006361557723039324,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1782
strong__delta_mfcc_06_std,0.006359329333866341,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1783
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_3_percentile1_0,0.00635752581237473,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1784
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_3_peakRangeRel,0.006354013211154638,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1785
strong__spectral_contrast_03_median,0.006352262276271777,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1786
compare2016__opensmile_compare2016_pcm_zcr_sma_de_peakMeanRel,0.006342164440485981,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1787
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff90_0_sma_de_peakMeanMeanDist,0.006341587581110028,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1788
strong__delta2_mfcc_32_min,0.006331633144354839,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1789
compare2016__opensmile_compare2016_mfcc_sma_14_pctlrange0_1,0.006330071507304045,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1790
compare2016__opensmile_compare2016_logHNR_sma_de_quartile1,0.006329835788620622,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1791
compare2016__opensmile_compare2016_pcm_fftMag_spectralSlope_sma_de_upleveltime25,0.00632706768734248,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1792
is10__opensmile_is10_mfcc_sma_de_13_skewness,0.006325378772685269,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1793
is10__opensmile_is10_logMelFreqBand_sma_de_4_skewness,0.006321878336145086,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1794
compare2016__opensmile_compare2016_mfcc_sma_10_percentile1_0,0.006310901264211869,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1795
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_14_upleveltime25,0.006308258503418519,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1796
compare2016__opensmile_compare2016_audspecRasta_lengthL1norm_sma_de_lpc3,0.006305193569041966,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1797
is10__opensmile_is10_mfcc_sma_13_skewness,0.006304950720887026,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1798
compare2016__opensmile_compare2016_jitterLocal_sma_amean,0.006304543772903519,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1799
is10__opensmile_is10_lspFreq_sma_0_linregerrA,0.006304031540069551,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1800
compare2016__opensmile_compare2016_mfcc_sma_12_upleveltime50,0.0063038344407190935,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1801
strong__mfcc_11_q75,0.006295659299453041,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1802
compare2016__opensmile_compare2016_mfcc_sma_1_minPos,0.006293971360979103,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1803
strong__delta_mfcc_09_kurtosis,0.006293667495195831,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1804
strong__mfcc_14_median,0.006285089871321105,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1805
compare2016__opensmile_compare2016_voicingFinalUnclipped_sma_qregc3,0.0062723258286731046,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1806
compare2016__opensmile_compare2016_mfcc_sma_de_4_peakRangeRel,0.006268292000314028,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1807
strong__delta_mfcc_18_skew,0.006267036878315949,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1808
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_16_lpc1,0.006265702214430426,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1809
compare2016__opensmile_compare2016_mfcc_sma_13_qregc1,0.006259929390065821,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1810
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff90_0_sma_iqr2_3,0.00625621767012433,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1811
compare2016__opensmile_compare2016_mfcc_sma_10_minRangeRel,0.0062554541112088725,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1812
strong__delta_mfcc_16_skew,0.006255125805377122,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1813
compare2016__opensmile_compare2016_mfcc_sma_5_meanPeakDist,0.006254770420093348,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,1814
